Time,Altitude,Position East of launch,Position North of launch,Latitude,Longitude
47.655,609.879,17.76,57.878,28.563,-80.577
47.658,609.439,17.767,57.891,28.563,-80.577
47.66,609.032,17.773,57.902,28.563,-80.577
47.663,608.649,17.78,57.913,28.563,-80.577
47.665,608.268,17.786,57.924,28.563,-80.577
47.668,607.887,17.792,57.935,28.563,-80.577
47.67,607.507,17.798,57.946,28.563,-80.577
47.673,607.126,17.804,57.956,28.563,-80.577
47.675,606.745,17.81,57.967,28.563,-80.577
47.678,606.364,17.816,57.978,28.563,-80.577
47.68,605.984,17.823,57.989,28.563,-80.577
47.683,605.603,17.829,58,28.563,-80.577
47.685,605.222,17.835,58.011,28.563,-80.577
47.688,604.841,17.841,58.022,28.563,-80.577
47.69,604.46,17.847,58.033,28.563,-80.577
47.693,604.079,17.853,58.044,28.563,-80.577
47.695,603.698,17.859,58.055,28.563,-80.577
47.698,603.317,17.866,58.065,28.563,-80.577
47.7,602.933,17.872,58.076,28.563,-80.577
47.703,602.524,17.879,58.088,28.563,-80.577
47.706,602.081,17.886,58.101,28.563,-80.577
47.709,601.588,17.894,58.115,28.563,-80.577
47.713,601.021,17.903,58.132,28.563,-80.577
47.717,600.326,17.914,58.152,28.563,-80.577
47.724,599.393,17.93,58.178,28.563,-80.577
47.733,597.993,17.952,58.219,28.563,-80.577
47.746,595.892,17.987,58.279,28.563,-80.577
47.751,595.231,17.997,58.299,28.563,-80.577
47.754,594.686,18.006,58.314,28.563,-80.577
47.758,594.201,18.014,58.328,28.563,-80.577
47.76,593.756,18.021,58.341,28.563,-80.577
47.763,593.337,18.028,58.353,28.563,-80.577
47.766,592.938,18.034,58.365,28.563,-80.577
47.768,592.556,18.041,58.376,28.563,-80.577
47.771,592.174,18.047,58.386,28.563,-80.577
47.773,591.792,18.053,58.397,28.563,-80.577
47.776,591.41,18.059,58.408,28.563,-80.577
47.778,591.028,18.065,58.419,28.563,-80.577
47.781,590.646,18.071,58.43,28.563,-80.577
47.783,590.264,18.078,58.441,28.563,-80.577
47.786,589.882,18.084,58.452,28.563,-80.577
47.788,589.5,18.09,58.463,28.563,-80.577
47.791,589.118,18.096,58.474,28.563,-80.577
47.793,588.736,18.102,58.485,28.563,-80.577
47.796,588.348,18.108,58.496,28.563,-80.577
47.799,587.942,18.115,58.507,28.563,-80.577
47.801,587.509,18.122,58.52,28.563,-80.577
47.804,587.038,18.129,58.533,28.563,-80.577
47.808,586.512,18.138,58.548,28.563,-80.577
47.812,585.902,18.148,58.566,28.563,-80.577
47.817,585.141,18.16,58.587,28.563,-80.577
47.824,584.06,18.177,58.618,28.563,-80.577
47.834,582.439,18.203,58.664,28.563,-80.577
47.845,580.85,18.228,58.709,28.563,-80.577
47.849,580.168,18.239,58.728,28.563,-80.577
47.853,579.605,18.248,58.744,28.563,-80.577
47.856,579.098,18.257,58.759,28.563,-80.577
47.859,578.626,18.264,58.772,28.563,-80.577
47.862,578.182,18.271,58.785,28.563,-80.577
47.865,577.754,18.278,58.797,28.563,-80.577
47.868,577.339,18.285,58.809,28.563,-80.577
47.87,576.934,18.291,58.82,28.563,-80.577
47.873,576.534,18.298,58.832,28.563,-80.577
47.876,576.14,18.304,58.843,28.563,-80.577
47.878,575.746,18.311,58.854,28.563,-80.577
47.881,575.353,18.317,58.866,28.563,-80.577
47.883,574.955,18.324,58.877,28.563,-80.577
47.886,574.548,18.33,58.889,28.563,-80.577
47.889,574.131,18.337,58.901,28.563,-80.577
47.892,573.696,18.344,58.913,28.563,-80.577
47.895,573.238,18.351,58.926,28.563,-80.577
47.898,572.748,18.359,58.94,28.563,-80.577
47.901,572.213,18.368,58.956,28.563,-80.577
47.905,571.614,18.378,58.973,28.563,-80.577
47.91,570.905,18.389,58.993,28.563,-80.577
47.916,570,18.404,59.019,28.563,-80.577
47.925,568.643,18.426,59.058,28.563,-80.577
47.938,566.606,18.459,59.117,28.563,-80.577
47.945,565.488,18.478,59.149,28.563,-80.577
47.95,564.751,18.49,59.17,28.563,-80.577
47.954,564.136,18.5,59.188,28.563,-80.577
47.957,563.586,18.509,59.204,28.563,-80.577
47.961,563.077,18.517,59.218,28.563,-80.577
47.964,562.599,18.525,59.232,28.563,-80.577
47.967,562.137,18.532,59.245,28.563,-80.577
47.97,561.688,18.539,59.258,28.563,-80.577
47.973,561.252,18.546,59.271,28.563,-80.577
47.975,560.82,18.553,59.283,28.563,-80.577
47.978,560.393,18.56,59.295,28.563,-80.577
47.981,559.961,18.567,59.308,28.563,-80.577
47.984,559.524,18.574,59.32,28.563,-80.577
47.987,559.077,18.581,59.333,28.563,-80.577
47.99,558.613,18.589,59.346,28.563,-80.577
47.993,558.128,18.597,59.36,28.563,-80.577
47.996,557.611,18.605,59.375,28.563,-80.577
48,557.047,18.614,59.391,28.563,-80.577
48.004,556.416,18.624,59.409,28.563,-80.577
48.009,555.657,18.636,59.43,28.563,-80.577
48.016,554.66,18.652,59.459,28.563,-80.577
48.025,553.164,18.676,59.501,28.563,-80.577
48.04,550.976,18.712,59.563,28.563,-80.577
48.045,550.07,18.726,59.589,28.563,-80.577
48.05,549.374,18.737,59.609,28.563,-80.577
48.054,548.774,18.747,59.626,28.563,-80.577
48.057,548.224,18.756,59.642,28.563,-80.577
48.061,547.704,18.764,59.656,28.563,-80.577
48.064,547.207,18.772,59.671,28.563,-80.577
48.067,546.721,18.78,59.684,28.563,-80.577
48.07,546.244,18.788,59.698,28.563,-80.577
48.073,545.774,18.796,59.711,28.563,-80.577
48.076,545.299,18.803,59.725,28.563,-80.577
48.08,544.821,18.811,59.739,28.563,-80.577
48.083,544.333,18.819,59.753,28.563,-80.577
48.086,543.827,18.827,59.767,28.563,-80.577
48.089,543.294,18.836,59.782,28.563,-80.577
48.093,542.72,18.845,59.799,28.563,-80.577
48.097,542.089,18.856,59.817,28.563,-80.577
48.102,541.361,18.867,59.838,28.563,-80.577
48.108,540.47,18.882,59.863,28.563,-80.577
48.115,539.273,18.901,59.898,28.563,-80.577
48.127,537.479,18.931,59.949,28.563,-80.577
48.138,535.732,18.959,59.999,28.563,-80.577
48.146,534.612,18.977,60.032,28.563,-80.577
48.151,533.793,18.991,60.055,28.563,-80.577
48.156,533.089,19.002,60.075,28.563,-80.577
48.16,532.457,19.012,60.093,28.563,-80.577
48.163,531.872,19.022,60.11,28.563,-80.577
48.167,531.312,19.031,60.126,28.563,-80.577
48.171,530.77,19.04,60.142,28.563,-80.577
48.174,530.238,19.048,60.157,28.563,-80.577
48.177,529.71,19.057,60.172,28.563,-80.577
48.181,529.174,19.065,60.187,28.563,-80.577
48.184,528.627,19.074,60.203,28.563,-80.577
48.188,528.06,19.083,60.219,28.563,-80.577
48.192,527.462,19.093,60.236,28.563,-80.577
48.196,526.813,19.103,60.255,28.563,-80.577
48.201,526.082,19.115,60.275,28.563,-80.577
48.207,525.221,19.129,60.3,28.563,-80.577
48.214,524.089,19.147,60.332,28.563,-80.577
48.225,522.391,19.175,60.38,28.563,-80.577
48.238,520.415,19.207,60.437,28.563,-80.577
48.245,519.196,19.226,60.471,28.563,-80.577
48.251,518.353,19.24,60.495,28.563,-80.577
48.256,517.643,19.251,60.515,28.563,-80.577
48.26,516.996,19.262,60.534,28.563,-80.577
48.264,516.39,19.272,60.551,28.563,-80.577
48.267,515.81,19.281,60.568,28.563,-80.577
48.271,515.244,19.29,60.584,28.563,-80.577
48.275,514.681,19.299,60.6,28.563,-80.577
48.278,514.121,19.309,60.616,28.563,-80.577
48.282,513.549,19.318,60.632,28.563,-80.577
48.286,512.955,19.327,60.649,28.563,-80.577
48.29,512.331,19.338,60.667,28.563,-80.577
48.294,511.653,19.349,60.686,28.563,-80.577
48.299,510.892,19.361,60.708,28.563,-80.577
48.305,509.994,19.376,60.734,28.563,-80.577
48.312,508.899,19.394,60.765,28.563,-80.577
48.322,507.373,19.419,60.809,28.563,-80.577
48.337,505.085,19.456,60.875,28.563,-80.577
48.347,503.478,19.482,60.921,28.563,-80.577
48.355,502.277,19.501,60.955,28.563,-80.577
48.36,501.416,19.515,60.98,28.563,-80.577
48.365,500.696,19.527,61.001,28.563,-80.577
48.369,500.05,19.538,61.019,28.563,-80.577
48.373,499.45,19.547,61.036,28.563,-80.577
48.377,498.875,19.557,61.053,28.563,-80.577
48.38,498.316,19.566,61.069,28.563,-80.577
48.384,497.769,19.575,61.084,28.563,-80.577
48.387,497.222,19.583,61.1,28.563,-80.577
48.391,496.665,19.592,61.116,28.563,-80.577
48.394,496.094,19.602,61.132,28.563,-80.577
48.398,495.497,19.611,61.149,28.563,-80.577
48.402,494.856,19.622,61.167,28.563,-80.577
48.407,494.147,19.633,61.187,28.563,-80.577
48.412,493.311,19.647,61.211,28.563,-80.577
48.419,492.213,19.664,61.242,28.563,-80.577
48.43,490.566,19.691,61.289,28.563,-80.577
48.443,488.602,19.723,61.345,28.563,-80.577
48.45,487.382,19.742,61.38,28.563,-80.577
48.456,486.553,19.756,61.403,28.563,-80.577
48.46,485.854,19.767,61.423,28.563,-80.577
48.464,485.218,19.777,61.441,28.563,-80.577
48.468,484.626,19.787,61.458,28.563,-80.577
48.472,484.057,19.796,61.474,28.563,-80.577
48.475,483.505,19.805,61.49,28.563,-80.577
48.479,482.96,19.814,61.505,28.563,-80.577
48.482,482.414,19.823,61.521,28.563,-80.577
48.486,481.861,19.832,61.537,28.563,-80.577
48.49,481.29,19.841,61.553,28.563,-80.577
48.493,480.697,19.851,61.57,28.563,-80.577
48.498,480.057,19.862,61.588,28.563,-80.577
48.502,479.356,19.873,61.608,28.563,-80.577
48.507,478.546,19.886,61.632,28.563,-80.577
48.514,477.559,19.902,61.66,28.563,-80.577
48.523,476.152,19.925,61.7,28.563,-80.577
48.536,474.041,19.96,61.761,28.563,-80.577
48.546,472.483,19.985,61.806,28.563,-80.577
48.552,471.502,20.001,61.834,28.563,-80.577
48.557,470.721,20.014,61.856,28.563,-80.577
48.562,470.039,20.025,61.876,28.563,-80.577
48.566,469.412,20.035,61.894,28.563,-80.577
48.57,468.818,20.045,61.911,28.563,-80.577
48.573,468.243,20.054,61.927,28.563,-80.577
48.577,467.681,20.063,61.943,28.563,-80.577
48.58,467.123,20.072,61.959,28.563,-80.577
48.584,466.557,20.081,61.975,28.563,-80.577
48.588,465.981,20.091,61.992,28.563,-80.577
48.592,465.379,20.101,62.009,28.563,-80.577
48.596,464.739,20.111,62.027,28.563,-80.577
48.6,464.035,20.122,62.047,28.563,-80.577
48.605,463.235,20.135,62.07,28.563,-80.577
48.612,462.248,20.151,62.098,28.563,-80.577
48.621,460.812,20.174,62.139,28.563,-80.577
48.635,458.657,20.209,62.2,28.563,-80.577
48.644,457.135,20.234,62.243,28.563,-80.577
48.65,456.21,20.249,62.269,28.563,-80.577
48.655,455.447,20.261,62.291,28.563,-80.577
48.66,454.763,20.273,62.311,28.563,-80.577
48.664,454.117,20.283,62.329,28.563,-80.577
48.668,453.496,20.293,62.347,28.563,-80.577
48.672,452.887,20.303,62.364,28.563,-80.577
48.675,452.281,20.313,62.381,28.563,-80.577
48.679,451.667,20.323,62.399,28.563,-80.577
48.683,451.035,20.333,62.417,28.563,-80.577
48.688,450.373,20.344,62.436,28.563,-80.577
48.692,449.657,20.356,62.456,28.563,-80.577
48.697,448.86,20.369,62.479,28.563,-80.577
48.703,447.912,20.384,62.506,28.563,-80.577
48.711,446.672,20.405,62.542,28.563,-80.577
48.723,444.813,20.435,62.595,28.563,-80.577
48.735,442.969,20.465,62.648,28.563,-80.577
48.744,441.469,20.49,62.691,28.563,-80.577
48.75,440.518,20.505,62.718,28.563,-80.577
48.756,439.709,20.518,62.742,28.563,-80.577
48.76,438.979,20.53,62.762,28.563,-80.577
48.765,438.293,20.541,62.782,28.563,-80.577
48.769,437.633,20.552,62.801,28.563,-80.577
48.773,436.981,20.563,62.82,28.563,-80.577
48.777,436.327,20.573,62.838,28.563,-80.577
48.781,435.659,20.584,62.857,28.563,-80.577
48.786,434.956,20.596,62.877,28.563,-80.577
48.791,434.193,20.608,62.899,28.563,-80.577
48.796,433.341,20.622,62.923,28.563,-80.577
48.803,432.322,20.638,62.952,28.563,-80.577
48.811,430.947,20.661,62.991,28.563,-80.577
48.825,428.884,20.694,63.05,28.563,-80.577
48.836,427.148,20.722,63.099,28.563,-80.577
48.844,425.79,20.744,63.138,28.563,-80.577
48.85,424.832,20.76,63.165,28.563,-80.577
48.856,424.007,20.774,63.189,28.563,-80.577
48.86,423.256,20.786,63.21,28.563,-80.577
48.865,422.552,20.797,63.23,28.563,-80.577
48.869,421.866,20.808,63.25,28.563,-80.577
48.874,421.186,20.82,63.269,28.563,-80.577
48.878,420.504,20.831,63.289,28.563,-80.577
48.882,419.798,20.842,63.309,28.563,-80.577
48.887,419.043,20.855,63.331,28.563,-80.577
48.892,418.217,20.868,63.354,28.563,-80.577
48.899,417.255,20.884,63.382,28.563,-80.577
48.906,416.035,20.904,63.417,28.563,-80.577
48.918,414.204,20.934,63.469,28.563,-80.577
48.93,412.312,20.965,63.524,28.563,-80.577
48.94,410.679,20.991,63.57,28.563,-80.577
48.946,409.709,21.007,63.598,28.563,-80.577
48.952,408.884,21.021,63.622,28.563,-80.577
48.956,408.133,21.033,63.643,28.563,-80.577
48.961,407.424,21.045,63.664,28.563,-80.577
48.965,406.744,21.056,63.683,28.563,-80.577
48.97,406.068,21.067,63.702,28.563,-80.577
48.974,405.382,21.078,63.722,28.563,-80.577
48.978,404.677,21.089,63.742,28.563,-80.577
48.983,403.93,21.101,63.763,28.563,-80.577
48.988,403.111,21.115,63.787,28.563,-80.577
48.994,402.163,21.13,63.814,28.563,-80.577
49.002,400.957,21.15,63.848,28.563,-80.577
49.013,399.148,21.179,63.899,28.563,-80.577
49.026,397.205,21.211,63.955,28.563,-80.577
49.036,395.601,21.237,64,28.563,-80.577
49.042,394.628,21.253,64.028,28.563,-80.577
49.047,393.811,21.266,64.051,28.563,-80.577
49.052,393.071,21.278,64.072,28.563,-80.577
49.056,392.358,21.29,64.093,28.563,-80.577
49.061,391.658,21.301,64.113,28.563,-80.577
49.065,390.953,21.313,64.133,28.563,-80.577
49.07,390.222,21.325,64.154,28.563,-80.577
49.075,389.45,21.337,64.176,28.563,-80.577
49.08,388.594,21.351,64.2,28.563,-80.577
49.087,387.597,21.368,64.229,28.563,-80.577
49.095,386.304,21.389,64.266,28.563,-80.577
49.107,384.365,21.421,64.321,28.563,-80.577
49.119,382.506,21.451,64.374,28.563,-80.577
49.129,380.822,21.479,64.423,28.563,-80.577
49.137,379.615,21.498,64.457,28.563,-80.577
49.143,378.613,21.515,64.486,28.563,-80.577
49.149,377.715,21.529,64.511,28.563,-80.577
49.155,376.845,21.543,64.536,28.563,-80.577
49.16,375.989,21.557,64.561,28.563,-80.577
49.165,375.114,21.572,64.586,28.563,-80.577
49.171,374.182,21.587,64.612,28.563,-80.577
49.178,373.146,21.604,64.642,28.563,-80.577
49.186,371.906,21.624,64.677,28.563,-80.577
49.197,370.161,21.652,64.727,28.563,-80.577
49.21,368.016,21.687,64.788,28.563,-80.577
49.222,366.219,21.716,64.839,28.563,-80.577
49.232,364.483,21.745,64.888,28.563,-80.577
49.241,363.208,21.765,64.924,28.563,-80.577
49.248,362.072,21.784,64.957,28.563,-80.577
49.255,360.976,21.802,64.988,28.563,-80.577
49.261,359.921,21.819,65.018,28.563,-80.577
49.268,358.884,21.836,65.048,28.563,-80.577
49.274,357.83,21.853,65.078,28.563,-80.577
49.282,356.672,21.872,65.111,28.563,-80.577
49.29,355.317,21.895,65.15,28.563,-80.577
49.302,353.439,21.925,65.203,28.563,-80.577
49.316,351.206,21.962,65.267,28.563,-80.577
49.329,349.104,21.996,65.327,28.563,-80.577
49.338,347.661,22.02,65.368,28.563,-80.577
49.345,346.545,22.038,65.4,28.563,-80.577
49.352,345.53,22.054,65.429,28.563,-80.577
49.358,344.572,22.07,65.457,28.563,-80.577
49.364,343.621,22.085,65.484,28.563,-80.577
49.37,342.639,22.101,65.512,28.563,-80.577
49.377,341.588,22.118,65.542,28.563,-80.577
49.384,340.379,22.138,65.576,28.563,-80.577
49.394,338.825,22.163,65.62,28.563,-80.577
49.409,336.494,22.201,65.686,28.563,-80.577
49.423,334.237,22.238,65.75,28.563,-80.577
49.433,332.629,22.264,65.796,28.563,-80.577
49.44,331.472,22.283,65.829,28.563,-80.577
49.446,330.474,22.3,65.857,28.563,-80.577
49.452,329.524,22.315,65.884,28.563,-80.577
49.458,328.597,22.33,65.911,28.563,-80.577
49.464,327.652,22.346,65.938,28.563,-80.577
49.47,326.644,22.362,65.967,28.563,-80.577
49.477,325.511,22.381,65.999,28.563,-80.577
49.486,324.112,22.404,66.039,28.563,-80.577
49.499,322.012,22.438,66.099,28.563,-80.577
49.514,319.673,22.476,66.166,28.563,-80.577
49.527,317.574,22.51,66.225,28.563,-80.577
49.535,316.383,22.53,66.259,28.563,-80.577
49.541,315.354,22.547,66.289,28.563,-80.577
49.547,314.388,22.562,66.316,28.563,-80.577
49.553,313.429,22.578,66.344,28.563,-80.577
49.559,312.472,22.594,66.371,28.563,-80.577
49.565,311.463,22.61,66.4,28.563,-80.577
49.572,310.374,22.628,66.431,28.563,-80.577
49.58,309.073,22.649,66.467,28.563,-80.577
49.591,307.278,22.678,66.518,28.563,-80.577
49.608,304.699,22.72,66.592,28.563,-80.577
49.624,302.138,22.762,66.664,28.563,-80.577
49.63,301.04,22.78,66.696,28.563,-80.577
49.636,300.098,22.795,66.722,28.563,-80.577
49.642,299.221,22.81,66.747,28.563,-80.577
49.647,298.366,22.824,66.772,28.563,-80.577
49.652,297.516,22.837,66.796,28.563,-80.577
49.658,296.634,22.852,66.821,28.563,-80.577
49.664,295.66,22.868,66.849,28.563,-80.577
49.671,294.501,22.887,66.882,28.563,-80.577
49.681,292.953,22.912,66.926,28.563,-80.577
49.695,290.63,22.95,66.992,28.563,-80.577
49.709,288.396,22.987,67.056,28.563,-80.577
49.717,287.149,23.007,67.092,28.563,-80.577
49.723,286.176,23.023,67.119,28.563,-80.577
49.729,285.298,23.037,67.144,28.563,-80.577
49.734,284.477,23.05,67.168,28.563,-80.577
49.739,283.677,23.063,67.191,28.563,-80.577
49.744,282.874,23.076,67.213,28.563,-80.577
49.749,282.043,23.09,67.237,28.563,-80.577
49.754,281.143,23.105,67.263,28.563,-80.577
49.761,280.135,23.121,67.291,28.563,-80.577
49.769,278.883,23.141,67.327,28.563,-80.577
49.78,277.004,23.172,67.38,28.563,-80.577
49.795,274.61,23.211,67.448,28.563,-80.577
49.806,272.79,23.241,67.499,28.563,-80.577
49.813,271.747,23.258,67.529,28.563,-80.577
49.818,270.861,23.272,67.554,28.563,-80.577
49.823,270.055,23.285,67.577,28.563,-80.577
49.828,269.285,23.298,67.599,28.563,-80.577
49.833,268.524,23.31,67.621,28.563,-80.577
49.838,267.759,23.323,67.642,28.563,-80.577
49.843,266.966,23.336,67.665,28.563,-80.577
49.848,266.123,23.35,67.689,28.563,-80.577
49.854,265.184,23.365,67.716,28.563,-80.577
49.861,264.042,23.384,67.748,28.563,-80.577
49.871,262.428,23.41,67.794,28.563,-80.577
49.886,260.007,23.45,67.864,28.563,-80.577
49.899,257.889,23.484,67.924,28.563,-80.577
49.906,256.848,23.501,67.954,28.563,-80.577
49.911,255.958,23.516,67.979,28.563,-80.577
49.916,255.128,23.529,68.003,28.563,-80.577
49.921,254.334,23.542,68.025,28.563,-80.577
49.926,253.54,23.555,68.048,28.563,-80.577
49.931,252.731,23.568,68.071,28.563,-80.577
49.936,251.881,23.582,68.095,28.563,-80.577
49.942,250.959,23.597,68.121,28.563,-80.577
49.949,249.891,23.614,68.151,28.563,-80.577
49.957,248.505,23.637,68.191,28.563,-80.577
49.97,246.425,23.671,68.25,28.563,-80.577
49.984,244.2,23.707,68.313,28.563,-80.577
49.994,242.644,23.733,68.357,28.563,-80.577
50,241.591,23.75,68.387,28.563,-80.577
50.006,240.675,23.765,68.413,28.563,-80.577
50.011,239.79,23.779,68.438,28.563,-80.577
50.017,238.899,23.794,68.463,28.563,-80.577
50.022,237.973,23.809,68.489,28.563,-80.577
50.029,236.971,23.825,68.518,28.563,-80.577
50.036,235.819,23.844,68.551,28.563,-80.577
50.045,234.342,23.868,68.593,28.563,-80.577
50.059,232.126,23.905,68.656,28.563,-80.577
50.072,229.977,23.94,68.717,28.563,-80.577
50.086,227.786,23.975,68.78,28.563,-80.577
50.094,226.479,23.997,68.817,28.563,-80.577
50.101,225.343,24.015,68.849,28.563,-80.577
50.107,224.266,24.033,68.88,28.563,-80.577
50.114,223.207,24.05,68.91,28.563,-80.577
50.121,222.089,24.068,68.942,28.563,-80.577
50.128,220.842,24.088,68.977,28.563,-80.577
50.138,219.303,24.113,69.021,28.563,-80.577
50.152,216.993,24.151,69.086,28.563,-80.577
50.166,214.818,24.186,69.148,28.563,-80.577
50.18,212.549,24.224,69.212,28.563,-80.577
50.188,211.246,24.245,69.249,28.563,-80.577
50.195,210.095,24.264,69.282,28.563,-80.577
50.202,208.998,24.282,69.313,28.563,-80.577
50.208,207.907,24.299,69.344,28.563,-80.577
50.216,206.71,24.319,69.378,28.563,-80.577
50.224,205.31,24.342,69.418,28.563,-80.577
50.236,203.356,24.374,69.473,28.563,-80.577
50.251,201.037,24.412,69.539,28.563,-80.577
50.264,198.876,24.447,69.601,28.563,-80.577
50.275,197.07,24.476,69.652,28.563,-80.577
50.284,195.651,24.499,69.692,28.563,-80.577
50.292,194.316,24.521,69.73,28.563,-80.577
50.3,192.966,24.543,69.768,28.563,-80.577
50.309,191.473,24.567,69.811,28.563,-80.577
50.321,189.652,24.597,69.862,28.563,-80.577
50.337,186.927,24.641,69.939,28.563,-80.577
50.351,184.715,24.677,70.002,28.563,-80.577
50.366,182.224,24.718,70.073,28.563,-80.577
50.376,180.687,24.743,70.116,28.563,-80.577
50.38,180.037,24.754,70.135,28.563,-80.577
50.386,179.061,24.77,70.162,28.563,-80.577
50.394,177.744,24.791,70.2,28.563,-80.577
50.403,176.331,24.814,70.24,28.563,-80.577
50.413,174.605,24.842,70.289,28.563,-80.577
50.429,172.023,24.885,70.363,28.563,-80.577
50.443,169.714,24.923,70.429,28.563,-80.577
50.459,167.257,24.964,70.501,28.563,-80.577
50.468,165.806,24.989,70.543,28.563,-80.577
50.476,164.561,25.01,70.58,28.563,-80.577
50.484,163.351,25.03,70.616,28.563,-80.577
50.491,162.117,25.052,70.653,28.563,-80.577
50.5,160.738,25.075,70.695,28.563,-80.577
50.511,158.985,25.106,70.748,28.563,-80.577
50.528,156.374,25.151,70.828,28.563,-80.577
50.543,154.128,25.191,70.897,28.563,-80.577
50.555,152.251,25.224,70.956,28.563,-80.577
50.564,150.927,25.248,70.997,28.563,-80.577
50.572,149.714,25.269,71.036,28.563,-80.577
50.58,148.53,25.291,71.073,28.563,-80.577
50.588,147.304,25.313,71.112,28.563,-80.577
50.598,145.917,25.338,71.157,28.563,-80.577
50.61,144.142,25.371,71.214,28.563,-80.577
50.628,141.54,25.419,71.299,28.563,-80.577
50.643,139.341,25.46,71.372,28.563,-80.577
50.655,137.56,25.494,71.431,28.563,-80.577
50.664,136.237,25.519,71.475,28.563,-80.577
50.673,135.028,25.542,71.516,28.563,-80.577
50.681,133.835,25.565,71.557,28.563,-80.577
50.69,132.563,25.59,71.601,28.563,-80.577
50.701,131.106,25.619,71.651,28.563,-80.577
50.715,129.158,25.657,71.719,28.563,-80.577
50.733,126.602,25.708,71.81,28.563,-80.577
50.75,124.346,25.753,71.891,28.563,-80.577
50.764,122.434,25.792,71.96,28.563,-80.577
50.775,121.033,25.82,72.011,28.563,-80.577
50.784,119.772,25.846,72.057,28.563,-80.577
50.793,118.516,25.872,72.104,28.563,-80.577
50.804,117.171,25.9,72.154,28.563,-80.577
50.816,115.598,25.933,72.212,28.563,-80.577
50.833,113.413,25.979,72.295,28.563,-80.577
50.851,111.046,26.03,72.386,28.563,-80.577
50.87,108.7,26.081,72.477,28.563,-80.577
50.883,107.017,26.118,72.543,28.563,-80.577
50.893,105.732,26.147,72.594,28.563,-80.577
50.903,104.554,26.173,72.641,28.563,-80.577
50.913,103.385,26.2,72.689,28.563,-80.577
50.923,102.127,26.228,72.74,28.563,-80.577
50.936,100.593,26.264,72.803,28.563,-80.577
50.949,99.044,26.3,72.867,28.563,-80.577
50.963,97.285,26.341,72.941,28.563,-80.577
50.983,94.931,26.397,73.042,28.563,-80.577
50.996,93.473,26.432,73.105,28.563,-80.577
51.005,92.402,26.458,73.151,28.563,-80.577
51.014,91.426,26.482,73.194,28.563,-80.577
51.023,90.397,26.508,73.239,28.563,-80.577
51.034,89.175,26.539,73.293,28.563,-80.577
51.048,87.639,26.578,73.362,28.563,-80.577
51.059,86.383,26.611,73.418,28.563,-80.577
51.07,85.218,26.641,73.471,28.563,-80.577
51.08,84.06,26.672,73.524,28.563,-80.577
51.092,82.831,26.705,73.581,28.563,-80.577
51.103,81.625,26.738,73.637,28.563,-80.577
51.113,80.554,26.767,73.687,28.563,-80.577
51.124,79.353,26.801,73.744,28.563,-80.577
51.139,77.869,26.842,73.815,28.563,-80.577
51.16,75.674,26.905,73.922,28.563,-80.577
51.172,74.478,26.94,73.981,28.563,-80.577
51.181,73.508,26.968,74.029,28.563,-80.577
51.19,72.628,26.994,74.073,28.563,-80.577
51.199,71.79,27.018,74.116,28.563,-80.577
51.207,70.961,27.043,74.158,28.563,-80.577
51.216,70.045,27.07,74.205,28.563,-80.577
51.228,68.958,27.103,74.261,28.563,-80.577
51.243,67.482,27.147,74.338,28.563,-80.577
51.266,65.303,27.215,74.453,28.563,-80.577
51.3,62.111,27.316,74.627,28.563,-80.577
51.313,60.994,27.353,74.688,28.563,-80.577
51.324,60.022,27.386,74.743,28.563,-80.577
51.334,59.113,27.416,74.794,28.563,-80.577
51.344,58.22,27.447,74.845,28.563,-80.577
51.355,57.307,27.479,74.898,28.563,-80.577
51.366,56.333,27.513,74.954,28.563,-80.577
51.379,55.219,27.553,75.02,28.563,-80.577
51.396,53.81,27.605,75.104,28.563,-80.577
51.421,51.736,27.683,75.229,28.563,-80.577
51.458,48.714,27.799,75.416,28.563,-80.577
51.476,47.338,27.853,75.503,28.563,-80.577
51.49,46.227,27.896,75.574,28.563,-80.577
51.504,45.172,27.938,75.642,28.563,-80.577
51.518,44.117,27.98,75.711,28.563,-80.577
51.533,43.033,28.023,75.782,28.563,-80.577
51.548,41.889,28.069,75.858,28.563,-80.577
51.566,40.625,28.12,75.943,28.563,-80.577
51.584,39.325,28.173,76.031,28.563,-80.577
51.599,38.307,28.215,76.1,28.563,-80.577
51.613,37.391,28.254,76.164,28.563,-80.577
51.626,36.486,28.292,76.227,28.563,-80.577
51.642,35.403,28.338,76.303,28.563,-80.577
51.666,33.895,28.404,76.412,28.563,-80.577
51.701,31.705,28.504,76.573,28.563,-80.577
51.717,30.711,28.552,76.649,28.563,-80.577
51.731,29.873,28.593,76.714,28.563,-80.577
51.744,29.099,28.632,76.775,28.563,-80.577
51.756,28.404,28.669,76.831,28.563,-80.577
51.767,27.801,28.701,76.88,28.563,-80.577
51.776,27.261,28.73,76.925,28.563,-80.577
51.785,26.762,28.757,76.967,28.563,-80.577
51.794,26.27,28.785,77.009,28.563,-80.577
51.804,25.743,28.815,77.054,28.563,-80.577
51.814,25.157,28.849,77.105,28.563,-80.577
51.827,24.466,28.89,77.167,28.563,-80.577
51.844,23.584,28.943,77.247,28.563,-80.577
51.87,22.296,29.024,77.368,28.563,-80.577
51.907,20.44,29.145,77.549,28.563,-80.577
51.937,19.056,29.238,77.691,28.563,-80.577
51.959,18.072,29.305,77.794,28.563,-80.577
51.979,17.181,29.367,77.889,28.563,-80.577
51.998,16.351,29.425,77.98,28.563,-80.577
